block_size,write_pct,leaders,followers,rate_process,iops,read_iops,read_latency,write_latency,read_tpt,write_tpt,total_writes
128k,40,7,13,poisson,661,192,2718.940019,2752.79398,24661,60065,518784
128k,40,6,14,poisson,703,213,2460.085526,2491.430608,27338,62754,538624
128k,40,4,16,poisson,773,244,2000.968439,2137.898849,31234,67725,578304
128k,40,2,18,poisson,1317,747,454.331126,1788.68763,95683,73077,616704
128k,40,23,2,poisson,582,318,1511.344877,2343.62044,40772,33910,371968
128k,40,20,5,poisson,582,277,1961.852545,2766.851863,35500,39114,429440
128k,40,18,7,poisson,582,250,2148.129549,2999.480285,32058,42604,467456
128k,40,15,10,poisson,583,208,2564.200525,3375.747085,26654,48035,526848
128k,40,17,8,poisson,582,236,2210.298766,3187.797951,30247,44380,487168
128k,40,14,11,poisson,581,193,2798.540668,3423.659022,24757,49735,546944
128k,40,13,12,poisson,582,179,2940.751651,3600.603024,22970,51692,567168
128k,40,12,13,poisson,591,176,3100.016411,3402.595582,22550,53215,585216
128k,40,10,15,poisson,626,181,2908.479895,3022.278722,23221,56980,625024
128k,40,9,16,poisson,648,189,2622.848863,2866.239031,24254,58761,644736
128k,40,8,17,poisson,655,184,2799.509967,2696.979022,23669,60314,665088
128k,40,5,20,poisson,739,224,2328.848684,2198.890426,28772,65964,721920
128k,40,3,22,poisson,879,333,1466.684211,1931.598923,42666,69897,760832
128k,40,27,3,poisson,573,309,1701.630676,2355.467232,39661,33913,453120
128k,40,24,6,poisson,573,272,1897.700604,2819.802279,34886,38639,516608
128k,40,21,9,poisson,573,239,2278.279251,3100.842458,30628,42765,572800
128k,40,18,12,poisson,573,205,2683.879185,3327.539943,26304,47210,631296
128k,40,20,10,poisson,573,227,2311.954023,3256.911758,29171,44403,593280
128k,40,17,13,poisson,574,194,2780.176947,3495.353323,24850,48724,651008
128k,40,15,15,poisson,575,172,3209.176883,3546.009822,22021,51655,690688
128k,40,14,16,poisson,591,178,3019.984015,3372.515757,22834,52964,710784
128k,40,12,18,poisson,616,179,3000.954595,3057.014696,23023,55941,749056
128k,40,11,19,poisson,628,180,3038.845558,2896.708979,23113,57457,768384
128k,40,9,21,poisson,653,184,2882.187821,2645.438499,23649,60126,808576
128k,40,6,24,poisson,713,207,2543.376096,2251.125296,26615,64852,866304
128k,40,3,27,poisson,871,327,1504.635965,1907.403101,41931,69634,924672
128k,40,32,3,poisson,567,311,1725.106656,2291.215962,39910,32875,518016
128k,40,28,7,poisson,567,272,1971.537584,2803.003002,34895,37867,596864
128k,40,25,10,poisson,567,241,2270.12231,3042.973204,30934,41814,659200
128k,40,21,14,poisson,568,203,2766.2078,3325.417724,26025,46732,736640
128k,40,23,12,poisson,567,221,2446.421294,3268.769301,28365,44374,699648
128k,40,20,15,poisson,568,193,2932.870936,3400.216061,24724,48028,757120
128k,40,18,17,poisson,568,174,3203.002547,3533.715229,22325,50468,795136
128k,40,16,19,poisson,586,173,3177.926501,3362.913685,22189,52871,833408
128k,40,14,21,poisson,606,173,3116.302304,3102.825406,22183,55478,874624
128k,40,13,22,poisson,619,177,3020.211783,2968.411386,22681,56682,894848
128k,40,11,24,poisson,639,180,2985.915325,2732.130029,23118,58867,932224
128k,40,7,28,poisson,695,196,2719.36926,2293.936146,25124,63898,1010304
128k,40,4,31,poisson,779,248,2031.612957,2001.092008,31815,68037,1069824
128k,40,36,4,poisson,562,304,1750.508034,2426.044033,39039,33132,601728
128k,40,32,8,poisson,563,270,2046.200692,2783.032476,34598,37514,681856
128k,40,28,12,poisson,563,236,2344.378171,3137.076729,30292,41895,760704
128k,40,24,16,poisson,563,200,2726.415477,3421.858702,25676,46476,844288
128k,40,26,14,poisson,564,219,2589.343813,3188.797095,28043,44180,801792
128k,40,22,18,poisson,563,184,2966.20933,3529.961862,23585,48638,882688
128k,40,20,20,poisson,563,167,3311.339573,3608.059764,21474,50741,920960
128k,40,18,22,poisson,578,166,3379.499272,3353.528564,21306,52830,958976
128k,40,16,24,poisson,604,175,3105.703144,3114.148633,22459,54920,997248
128k,40,14,26,poisson,622,176,3065.590973,2892.039689,22582,57180,1038464
128k,40,12,28,poisson,640,178,3058.064551,2687.065977,22823,59187,1076736
128k,40,8,32,poisson,683,188,2800.782392,2325.322377,24076,63480,1156608
128k,40,4,36,poisson,778,246,2067.039867,1977.204295,31567,68109,1233664
128k,40,41,4,poisson,560,307,1921.074949,2149.172778,39313,32448,666752
128k,40,36,9,poisson,551,265,2225.167539,2779.219696,33963,36673,765568
128k,40,32,13,poisson,560,239,2473.787095,2978.766308,30598,41149,845696
128k,40,27,18,poisson,558,200,2894.685266,3344.001897,25706,45825,944640
128k,40,30,15,poisson,560,223,2538.359678,3149.486791,28608,43146,886656
128k,40,25,20,poisson,560,185,3130.116273,3389.251492,23725,48011,986880
128k,40,23,22,poisson,559,169,3355.086434,3520.608024,21738,49935,1027328
128k,40,21,24,poisson,561,157,3662.203744,3467.093446,20199,51776,1064320
128k,40,18,27,poisson,592,166,3416.466157,3122.615937,21324,54622,1122816
128k,40,16,29,poisson,604,163,3555.357697,2931.607981,20888,56495,1161088
128k,40,14,31,poisson,624,168,3337.587212,2741.542106,21611,58489,1202304
128k,40,9,36,poisson,683,189,2809.437271,2326.979718,24210,63280,1300096
128k,40,5,40,poisson,740,216,2350.751316,2044.076301,27722,67118,1377280
128k,40,45,5,poisson,556,301,1938.739971,2222.052129,38595,32691,751360
128k,40,40,10,poisson,545,262,2525.246054,2398.412171,33564,36350,851840
128k,40,35,15,poisson,557,234,2509.07818,2992.808901,30027,41346,949120
128k,40,30,20,poisson,539,193,3322.597866,3004.856098,24788,44292,1050496
128k,40,33,17,poisson,557,221,2594.833497,3198.878352,28340,43055,988032
128k,40,28,22,poisson,548,184,3321.021643,3273.870163,23588,46677,1088384
128k,40,25,25,poisson,557,166,3445.773228,3525.049722,21249,50140,1150720
128k,40,23,27,poisson,564,159,3590.348598,3444.261122,20379,51902,1191168
128k,40,20,30,poisson,588,163,3459.932348,3144.865402,20954,54418,1248640
128k,40,18,32,poisson,609,171,3200.760189,2968.16932,21963,56070,1286656
128k,40,15,35,poisson,625,167,3369.707093,2718.825884,21422,58653,1346048
128k,40,10,40,poisson,671,182,2934.932762,2357.860321,23316,62680,1444224
128k,40,5,45,poisson,749,224,2335.002632,2012.753738,28747,67227,1541120
