block_size,write_pct,leaders,followers,rate_process,iops,read_iops,read_latency,write_latency,read_tpt,write_tpt,total_writes
128k,40,7,1,poisson,612,318,2626.54913,745.619096,40720,37695,252032
128k,40,5,3,poisson,649,240,3376.946605,1429.930593,30821,52398,330112
128k,40,6,2,poisson,569,254,3307.754923,1272.988536,32520,40348,290304
128k,40,4,4,poisson,675,198,4137.406977,1558.789765,25464,61165,370176
128k,40,4,4,poisson,657,193,4209.95598,1712.041148,24748,59446,370176
128k,40,4,4,poisson,616,181,4376.851329,1970.335062,23220,55774,370176
128k,40,3,5,poisson,693,154,5237.412281,1796.906721,19775,69041,407552
128k,40,3,5,poisson,696,155,5138.712719,1784.172425,19853,69311,407552
128k,40,2,6,poisson,696,102,7890.883721,1913.602461,13118,76137,447232
128k,40,1,7,poisson,745,86,9152.635762,1691.542435,11101,84355,485632
128k,40,11,1,poisson,479,262,3177.795468,963.464516,33540,27900,178560
128k,40,10,2,poisson,503,248,3298.629532,1114.110611,31853,32650,199040
128k,40,8,4,poisson,554,217,3793.171096,1396.682548,27848,43206,239104
128k,40,8,4,poisson,583,228,3725.255814,1277.218951,29310,45474,239104
128k,40,6,6,poisson,601,178,4641.317982,1756.25463,22862,54148,276480
128k,40,6,6,poisson,598,177,4664.911184,1787.500463,22755,53894,276480
128k,40,5,7,poisson,584,144,5522.961842,2052.405277,18518,56336,295936
128k,40,5,7,poisson,596,147,5364.664474,2062.04974,18896,57485,295936
128k,40,4,8,poisson,634,124,6567.581395,2079.250607,15910,65281,316160
128k,40,3,9,poisson,576,86,9166.567982,2445.997706,11021,62811,334848
128k,40,2,10,poisson,664,89,8892.827815,1969.568231,11467,73636,354560
128k,40,15,1,poisson,398,222,3789.906743,988.532009,28538,22641,231936
128k,40,13,3,poisson,418,201,4270.345353,1157.070052,25775,27843,272256
128k,40,10,6,poisson,505,187,4338.416612,1831.417604,24013,40825,330112
128k,40,11,5,poisson,474,194,4321.07096,1621.926829,24913,35936,309632
128k,40,8,8,poisson,517,152,5256.946013,2262.117911,19480,46792,370176
128k,40,8,8,poisson,555,163,4675.121262,2206.670816,20919,50247,370176
128k,40,7,9,poisson,562,146,5515.415183,2102.922086,18765,53271,387712
128k,40,6,10,poisson,519,115,6778.240132,2574.699121,14823,51752,407552
128k,40,5,11,poisson,524,97,8209.696053,2530.763189,12454,54667,427008
128k,40,4,12,poisson,552,84,9104.958472,2575.576703,10868,59998,447232
128k,40,2,14,poisson,569,82,9625.731788,2237.242225,10521,62372,485632
128k,40,18,2,poisson,439,236,3537.842795,1062.073356,30234,26097,303616
128k,40,16,4,poisson,374,179,4714.687628,1399.722576,22928,25006,341888
128k,40,12,8,poisson,469,167,5056.528993,1692.373633,21474,38672,421376
128k,40,13,7,poisson,440,169,4948.805993,1829.268169,21741,34793,403328
128k,40,10,10,poisson,510,151,5396.637442,2169.294754,19374,46017,461184
128k,40,9,11,poisson,508,135,6017.031548,2236.401118,17337,47788,480896
128k,40,8,12,poisson,503,118,6762.732558,2473.384831,15158,49301,501248
128k,40,7,13,poisson,478,99,7535.982193,3035.777449,12797,48611,518784
128k,40,6,14,poisson,496,88,9136.932018,2593.748337,11334,52298,538624
128k,40,4,16,poisson,470,74,10531.724252,2887.035193,9550,50755,578304
128k,40,2,18,poisson,582,77,9844.165563,2155.621212,9904,64644,616704
128k,40,23,2,poisson,335,183,4500.893818,1321.160702,23482,19531,371968
128k,40,20,5,poisson,436,207,4128.130378,1229.120715,26608,29317,429440
128k,40,15,10,poisson,460,164,5107.250438,1903.735666,21038,37913,526848
128k,40,17,8,poisson,472,191,4438.747109,1544.118497,24544,36011,487168
128k,40,13,12,poisson,450,138,5914.082783,2403.685398,17767,39983,567168
128k,40,12,13,poisson,467,133,6276.326586,2308.14042,17104,42778,585216
128k,40,10,15,poisson,462,109,7149.470007,2858.602089,14068,45285,625024
128k,40,9,16,poisson,482,102,7685.39325,2716.481636,13182,48714,644736
128k,40,8,17,poisson,454,85,8870.877907,3141.740955,10947,47246,665088
128k,40,5,20,poisson,468,64,12273.453947,2906.63156,8193,51757,721920
128k,40,3,22,poisson,537,76,9824.986842,2402.457436,9781,59038,760832
128k,40,27,3,poisson,378,204,4195.241546,1133.851977,26123,22337,453120
128k,40,24,6,poisson,411,195,4426.338913,1176.24554,24978,27666,516608
128k,40,18,12,poisson,474,169,5116.123726,1488.926805,21752,39041,631296
128k,40,20,10,poisson,459,182,4794.271593,1317.67616,23350,35542,593280
128k,40,15,15,poisson,446,132,6105.250876,2530.216642,17014,40196,690688
128k,40,14,16,poisson,416,115,7010.277856,2710.036737,14790,38614,710784
128k,40,12,18,poisson,410,97,7844.423414,3339.952153,12516,40069,749056
128k,40,11,19,poisson,369,80,8941.837806,4091.127436,10353,37060,768384
128k,40,9,21,poisson,415,73,10172.998533,3489.496438,9454,43818,808576
128k,40,6,24,poisson,454,65,11909.320175,3003.301418,8398,49801,866304
128k,40,3,27,poisson,507,71,10734.75,2481.103405,9139,55908,924672
128k,40,32,3,poisson,359,197,4348.212701,1106.303682,25253,20802,518016
128k,40,28,7,poisson,386,185,4685.579707,1181.364787,23724,25745,596864
128k,40,21,14,poisson,451,161,5502.039626,1481.279757,20708,37185,736640
128k,40,23,12,poisson,397,155,5464.973669,1607.491218,19846,31047,699648
128k,40,18,17,poisson,457,140,6183.342795,1888.620734,17986,40659,795136
128k,40,16,19,poisson,425,116,6952.559004,2725.171709,14920,39667,833408
128k,40,14,21,poisson,430,102,7997.185708,2777.13947,13100,42085,874624
128k,40,13,22,poisson,430,94,8295.931945,3162.010013,12113,43009,894848
128k,40,11,24,poisson,427,80,9778.768634,3266.270356,10244,44489,932224
128k,40,7,28,poisson,435,68,10680.559513,3232.451286,8779,47006,1010304
128k,40,4,31,poisson,460,67,11175.792359,2782.071429,8666,50354,1069824
128k,40,36,4,poisson,352,190,4528.483481,1136.576048,24441,20743,601728
128k,40,32,8,poisson,383,184,4703.060655,1181.74282,23580,25567,681856
128k,40,24,16,poisson,431,153,5719.840011,1557.045937,19702,35663,844288
128k,40,26,14,poisson,420,163,5427.257545,1383.419381,20930,32975,801792
128k,40,20,20,poisson,451,134,6582.744499,1792.528562,17201,40644,920960
128k,40,18,22,poisson,445,119,7241.363173,2173.657768,15318,41763,958976
128k,40,16,24,poisson,406,97,8197.549204,3237.747658,12435,39560,997248
128k,40,14,26,poisson,400,83,9449.748002,3351.327746,10653,40636,1038464
128k,40,12,28,poisson,390,69,11168.292123,3578.228959,8935,41118,1076736
128k,40,8,32,poisson,419,61,12102.083887,3307.076693,7933,45939,1156608
128k,40,4,36,poisson,458,68,10737.579734,2788.688525,8740,50004,1233664
128k,40,41,4,poisson,341,187,4588.414197,1163.603955,23986,19798,666752
128k,40,36,9,poisson,370,178,4865.928146,1203.370674,22868,24693,765568
128k,40,27,18,poisson,420,151,5845.000966,1525.39878,19365,34521,944640
128k,40,30,15,poisson,392,156,5669.438711,1437.594485,20057,30249,886656
128k,40,23,22,poisson,414,125,7033.765598,1892.971219,16108,37002,1027328
128k,40,21,24,poisson,411,114,7757.184087,1998.81383,14655,38020,1064320
128k,40,18,27,poisson,431,103,8559.150655,2274.851231,13191,42109,1122816
128k,40,16,29,poisson,381,81,9539.558187,3713.446147,10377,38438,1161088
128k,40,14,31,poisson,377,69,11097.508698,3666.357926,8941,39487,1202304
128k,40,9,36,poisson,407,62,12059.495965,3403.943389,8016,44189,1300096
128k,40,5,40,poisson,434,64,12035.114474,2920.911989,8280,47484,1377280
128k,40,45,5,poisson,321,174,4844.270563,1522.519932,22334,18918,751360
128k,40,40,10,poisson,365,175,4968.799837,1184.587829,22493,24360,851840
128k,40,30,20,poisson,399,143,6211.485521,1617.680882,18397,32874,1050496
128k,40,33,17,poisson,391,155,5645.394607,1521.748413,19923,30266,988032
128k,40,25,25,poisson,394,117,7660.925197,1862.910679,15040,35488,1150720
128k,40,23,27,poisson,414,113,7705.810819,2222.838384,14488,38587,1191168
128k,40,20,30,poisson,408,97,8694.341872,2627.673398,12441,39856,1248640
128k,40,18,32,poisson,411,88,9937.832606,2593.358536,11311,41378,1286656
128k,40,15,35,poisson,359,64,12168.605079,3970.983264,8203,37772,1346048
128k,40,10,40,poisson,386,60,12450.371127,3605.01746,7690,41847,1444224
128k,40,5,45,poisson,347,62,9994.040789,3853.473173,8048,36593,1541120
